stem,stratum,in_wordnet,wordnet_pos,forms,n_forms,stem_intake
nondisbursing,plural,False,,nondisbursings,1,
nondiscerning,plural,False,,nondiscernings,1,
nondischarge,gerund-plural,False,,nondischargings,1,
nondischargeability,plural,False,,nondischargeabilities,1,
nondiscipline,gerund-plural,False,,nondisciplinings,1,
nondisclaim,agent-plural,False,,nondisclaimers,1,
nondisclaim,plural,False,,nondisclaims,1,
nondisclosing,plural,False,,nondisclosings,1,
nondiscoid,plural,False,,nondiscoids,1,
nondiscoidal,plural,False,,nondiscoidals,1,
nondiscoloring,plural,False,,nondiscolorings,1,
nondiscolouring,plural,False,,nondiscolourings,1,
nondisconnect,plural,False,,nondisconnects,1,
nondisconnectable,plural,False,,nondisconnectables,1,
nondiscontinuance,plural,False,,nondiscontinuances,1,
nondiscontinuity,plural,False,,nondiscontinuities,1,
nondiscordance,plural,False,,nondiscordances,1,
nondiscordant,plural,False,,nondiscordants,1,
nondiscount,gerund-plural,False,,nondiscountings,1,twl_scrabble_dictionary
nondiscount,plural,False,,nondiscounts,1,twl_scrabble_dictionary
nondiscouragement,plural,False,,nondiscouragements,1,
nondiscrepant,plural,False,,nondiscrepants,1,
nondiscriminant,plural,False,,nondiscriminants,1,
nondiscriminate,gerund-plural,False,,nondiscriminatings,1,
nondiscriminate,plural,False,,nondiscriminates,1,
nondiscursivity,plural,False,,nondiscursivities,1,
nondisease,verb-form,False,,nondiseasing,1,
nondisfigurement,plural,False,,nondisfigurements,1,
nondisinfection,plural,False,,nondisinfections,1,
nondisingenuousness,plural,False,,nondisingenuousnesses,1,
nondisintegration,plural,False,,nondisintegrations,1,
nondisintegrative,plural,False,,nondisintegratives,1,
nondisjoint,plural,False,,nondisjoints,1,
nondisjointness,plural,False,,nondisjointnesses,1,
nondisjunctive,plural,False,,nondisjunctives,1,
nondislocation,plural,False,,nondislocations,1,
nondisloyalty,plural,False,,nondisloyalties,1,
nondisparagement,plural,False,,nondisparagements,1,
nondisparaging,plural,False,,nondisparagings,1,
nondisparate,plural,False,,nondisparates,1,
nondisparateness,plural,False,,nondisparatenesses,1,
nondispensation,plural,False,,nondispensations,1,
nondispensationalism,plural,False,,nondispensationalisms,1,
nondispensing,plural,False,,nondispensings,1,
nondispersal,plural,False,,nondispersals,1,
nondispersant,plural,False,,nondispersants,1,
nondisperse,gerund-plural,False,,nondispersings,1,
nondispersion,plural,False,,nondispersions,1,
nondispersive,plural,False,,nondispersives,1,twl_scrabble_dictionary
nondisplacement,plural,False,,nondisplacements,1,
nondisplacing,plural,False,,nondisplacings,1,
nondisplay,gerund-plural,False,,nondisplayings,1,
nondisplay,plural,False,,nondisplays,1,
nondisposition,plural,False,,nondispositions,1,
nondisputing,plural,False,,nondisputings,1,
nondisqualification,plural,False,,nondisqualifications,1,
nondisqualifying,plural,False,,nondisqualifyings,1,
nondisrupting,plural,False,,nondisruptings,1,
nondissecting,plural,False,,nondissectings,1,
nondissection,plural,False,,nondissections,1,
nondissemination,plural,False,,nondisseminations,1,
nondissertation,plural,False,,nondissertations,1,
nondissipation,plural,False,,nondissipations,1,
nondissociation,plural,False,,nondissociations,1,
nondissolution,plural,False,,nondissolutions,1,
nondistance,plural,False,,nondistances,1,
nondistant,plural,False,,nondistants,1,
nondistinctiveness,plural,False,,nondistinctivenesses,1,
nondistinctness,plural,False,,nondistinctnesses,1,
nondistinguishableness,plural,False,,nondistinguishablenesses,1,
nondistinguishing,plural,False,,nondistinguishings,1,
nondistortedness,plural,False,,nondistortednesses,1,
nondistorting,plural,False,,nondistortings,1,
nondistraction,plural,False,,nondistractions,1,
nondistress,gerund-plural,False,,nondistressings,1,
nondistress,plural,False,,nondistresses,1,
nondistributing,plural,False,,nondistributings,1,
nondistribution,plural,False,,nondistributions,1,
nondistributiveness,plural,False,,nondistributivenesses,1,
nondistributivity,plural,False,,nondistributivities,1,
nondisturbance,plural,False,,nondisturbances,1,
nondiversification,plural,False,,nondiversifications,1,
nondiversion,plural,False,,nondiversions,1,
nondiversity,plural,False,,nondiversities,1,
nondivestiture,plural,False,,nondivestitures,1,
nondivision,plural,False,,nondivisions,1,
nondivorce,plural,False,,nondivorces,1,
nondoctrinaire,plural,False,,nondoctrinaires,1,twl_scrabble_dictionary
nondocumentation,plural,False,,nondocumentations,1,
nondogmatism,plural,False,,nondogmatisms,1,
nondomestication,plural,False,,nondomestications,1,
nondomicile,verb-form,False,,nondomiciled nondomiciling,2,
nondominance,plural,False,,nondominances,1,
nondominated,plural,False,,nondominateds,1,
nondominating,plural,False,,nondominatings,1,
nondomination,plural,False,,nondominations,1,
nondonated,plural,False,,nondonateds,1,
nondonating,plural,False,,nondonatings,1,
nondonative,plural,False,,nondonatives,1,
nondoped,plural,False,,nondopeds,1,
nondoping,plural,False,,nondopings,1,
nondoppler,plural,False,,nondopplers,1,
nondorsal,plural,False,,nondorsals,1,
nondosage,plural,False,,nondosages,1,
nondosed,plural,False,,nondoseds,1,
nondoublet,plural,False,,nondoublets,1,
nondoubling,plural,False,,nondoublings,1,
nondoweled,plural,False,,nondoweleds,1,
nondraft,gerund-plural,False,,nondraftings,1,
nondraft,plural,False,,nondrafts,1,
nondrafted,plural,False,,nondrafteds,1,
nondrainage,plural,False,,nondrainages,1,
nondraining,plural,False,,nondrainings,1,
nondrawback,plural,False,,nondrawbacks,1,
nondrawing,plural,False,,nondrawings,1,
nondreaming,plural,False,,nondreamings,1,
nondredging,plural,False,,nondredgings,1,
nondribbling,plural,False,,nondribblings,1,
nondrink,gerund-plural,False,,nondrinkings,1,
nondrive,gerund-plural,False,,nondrivings,1,
nondry,gerund-plural,False,,nondryings,1,
nonearmarking,plural,False,,nonearmarkings,1,
noneating,plural,False,,noneatings,1,
nonechogenic,plural,False,,nonechogenics,1,
nonechoing,plural,False,,nonechoings,1,
nonelastic,plural,False,,nonelastics,1,twl_scrabble_dictionary
nonelegant,plural,False,,nonelegants,1,
nonelevation,plural,False,,nonelevations,1,
noneliminatory,plural,False,,noneliminatories,1,
nonelision,plural,False,,nonelisions,1,
nonelitism,plural,False,,nonelitisms,1,
nonelongation,plural,False,,nonelongations,1,
nonelopement,plural,False,,nonelopements,1,
nonelucidation,plural,False,,nonelucidations,1,
nonelution,plural,False,,nonelutions,1,
nonemancipation,plural,False,,nonemancipations,1,
nonemarginate,plural,False,,nonemarginates,1,
nonembargo,plural,False,,nonembargos,1,
nonembarkation,plural,False,,nonembarkations,1,
nonembarrassment,plural,False,,nonembarrassments,1,
nonembedding,plural,False,,nonembeddings,1,
nonembezzlement,plural,False,,nonembezzlements,1,
nonembolic,plural,False,,nonembolics,1,
nonembrittled,plural,False,,nonembrittleds,1,
nonembrittling,plural,False,,nonembrittlings,1,
nonembroidered,plural,False,,nonembroidereds,1,
nonembryonated,plural,False,,nonembryonateds,1,
nonencapsulated,plural,False,,nonencapsulateds,1,twl_scrabble_dictionary
nonendemicity,plural,False,,nonendemicities,1,
nonendocrine,plural,False,,nonendocrines,1,
nonendodermal,plural,False,,nonendodermals,1,
nonendometrioid,plural,False,,nonendometrioids,1,
nonendoreplicated,plural,False,,nonendoreplicateds,1,
nonendorsed,plural,False,,nonendorseds,1,
nonendorsing,plural,False,,nonendorsings,1,
nonendosperm,plural,False,,nonendosperms,1,
nonendothelialized,plural,False,,nonendothelializeds,1,
nonendotoxin,plural,False,,nonendotoxins,1,
nonendowed,plural,False,,nonendoweds,1,
nonendowment,plural,False,,nonendowments,1,
nonendplate,plural,False,,nonendplates,1,
nonendpoint,plural,False,,nonendpoints,1,
nonendurance,plural,False,,nonendurances,1,
nonenduring,plural,False,,nonendurings,1,
nonenergized,plural,False,,nonenergizeds,1,
nonenergizing,plural,False,,nonenergizings,1,
nonenhancement,plural,False,,nonenhancements,1,
nonenjoyment,plural,False,,nonenjoyments,1,
nonenlargement,plural,False,,nonenlargements,1,
nonenlightenment,plural,False,,nonenlightenments,1,
nonenmity,plural,False,,nonenmities,1,
nonenrolment,plural,False,,nonenrolments,1,
nonenthusiasm,plural,False,,nonenthusiasms,1,
nonenzymatic,plural,True,a,nonenzymatics,1,twl_scrabble_dictionary
nonenzymic,plural,False,,nonenzymics,1,twl_scrabble_dictionary
nonequiluminant,plural,False,,nonequiluminants,1,
nonequimolecular,plural,False,,nonequimoleculars,1,
nonequine,plural,False,,nonequines,1,
noneradicable,plural,False,,noneradicables,1,
noneradication,plural,False,,noneradications,1,
nonergodicity,plural,False,,nonergodicities,1,
nonergoline,plural,False,,nonergolines,1,
nonerosion,plural,False,,nonerosions,1,
nonescape,plural,False,,nonescapes,1,
nonescapist,plural,False,,nonescapists,1,
nonesoteric,plural,False,,nonesoterics,1,
nonessentialism,plural,False,,nonessentialisms,1,
nonexculpatory,plural,False,,nonexculpatories,1,
nonexecuted,plural,False,,nonexecuteds,1,
nonexecuting,plural,False,,nonexecutings,1,
nonexecutory,plural,False,,nonexecutories,1,
nonexemplification,plural,False,,nonexemplifications,1,
nonexercise,gerund-plural,False,,nonexercisings,1,
nonexercised,plural,False,,nonexerciseds,1,
nonexfoliated,plural,False,,nonexfoliateds,1,
nonexfoliating,plural,False,,nonexfoliatings,1,
nonexhausted,plural,False,,nonexhausteds,1,
nonexhaustion,plural,False,,nonexhaustions,1,
nonexhaustiveness,plural,False,,nonexhaustivenesses,1,
nonexhibit,plural,False,,nonexhibits,1,
nonexhibition,plural,False,,nonexhibitions,1,
nonexhibitionist,plural,False,,nonexhibitionists,1,
nonexhortation,plural,False,,nonexhortations,1,
nonexigency,plural,False,,nonexigencies,1,
nonexoneration,plural,False,,nonexonerations,1,
nonexpansion,plural,False,,nonexpansions,1,
nonexpansionism,plural,False,,nonexpansionisms,1,
nonexpansivity,plural,False,,nonexpansivities,1,
nonexpatriate,verb-form,False,,nonexpatriated nonexpatriating,2,
nonexpectancy,plural,False,,nonexpectancies,1,
nonexpediency,plural,False,,nonexpediencies,1,
nonexpedient,plural,False,,nonexpedients,1,
nonexpertness,plural,False,,nonexpertnesses,1,
nonexpiration,plural,False,,nonexpirations,1,
nonexploration,plural,False,,nonexplorations,1,
nonexpressivity,plural,False,,nonexpressivities,1,
nonexpropriation,plural,False,,nonexpropriations,1,
nonexpulsion,plural,False,,nonexpulsions,1,
nonexpungement,plural,False,,nonexpungements,1,
nonextension,plural,False,,nonextensions,1,
nonextensionality,plural,False,,nonextensionalities,1,
nonextensivity,plural,False,,nonextensivities,1,
nonextermination,plural,False,,nonexterminations,1,
nonexternalizing,plural,False,,nonexternalizings,1,
nonextinction,plural,False,,nonextinctions,1,
nonextinguishment,plural,False,,nonextinguishments,1,
nonextract,gerund-plural,False,,nonextractings,1,
nonextract,plural,False,,nonextracts,1,
nonextraction,plural,False,,nonextractions,1,
nonextradition,plural,False,,nonextraditions,1,
nonextraposition,plural,False,,nonextrapositions,1,
nonextravasating,plural,False,,nonextravasatings,1,
nonextremality,plural,False,,nonextremalities,1,
nonextremity,plural,False,,nonextremities,1,
nonextrication,plural,False,,nonextrications,1,
nonextruded,plural,False,,nonextrudeds,1,
nonextruding,plural,False,,nonextrudings,1,
nonextrusion,plural,False,,nonextrusions,1,
nonextrusive,plural,False,,nonextrusives,1,
nonexuberance,plural,False,,nonexuberances,1,
nonexuberancy,plural,False,,nonexuberancies,1,
nonexultant,plural,False,,nonexultants,1,
nonfaculty,plural,False,,nonfaculties,1,twl_scrabble_dictionary
nonfading,plural,False,,nonfadings,1,twl_scrabble_dictionary
nonfamilial,plural,False,,nonfamilials,1,twl_scrabble_dictionary
nonfattening,plural,False,,nonfattenings,1,twl_scrabble_dictionary
nonfatty,plural,False,,nonfatties,1,twl_scrabble_dictionary
nonfederal,plural,False,,nonfederals,1,twl_scrabble_dictionary
nonfederated,plural,False,,nonfederateds,1,twl_scrabble_dictionary
nonfemininity,plural,False,,nonfemininities,1,
nonfeminism,plural,False,,nonfeminisms,1,
nonfencing,plural,False,,nonfencings,1,
nonfenestrate,verb-form,False,,nonfenestrating,1,
nonfermenting,plural,False,,nonfermentings,1,
nonferocity,plural,False,,nonferocities,1,
nonferventness,plural,False,,nonferventnesses,1,
nonfestive,plural,False,,nonfestives,1,
nonfeudal,plural,False,,nonfeudals,1,twl_scrabble_dictionary
nonfilter,gerund-plural,False,,nonfilterings,1,
nonfilterable,plural,False,,nonfilterables,1,twl_scrabble_dictionary
nonfiltered,plural,False,,nonfiltereds,1,
nonfiltrable,plural,False,,nonfiltrables,1,
nonfiltration,plural,False,,nonfiltrations,1,
nonfimbriated,plural,False,,nonfimbriateds,1,
nonfinality,plural,False,,nonfinalities,1,
nonfinalized,plural,False,,nonfinalizeds,1,
nonfinanced,plural,False,,nonfinanceds,1,
nonfinished,plural,False,,nonfinisheds,1,
nonfirstborn,plural,False,,nonfirstborns,1,
nonfishing,plural,False,,nonfishings,1,
nonfixated,plural,False,,nonfixateds,1,
nonfixation,plural,False,,nonfixations,1,
nonfixture,verb-form,False,,nonfixtured nonfixturing,2,
nonflammability,plural,False,,nonflammabilities,1,twl_scrabble_dictionary
nonflowering,plural,True,a,nonflowerings,1,twl_scrabble_dictionary
nonfluorescent,plural,False,,nonfluorescents,1,twl_scrabble_dictionary
nonforeign,plural,False,,nonforeigns,1,
nonforeshortened,plural,False,,nonforeshorteneds,1,
nonforfeitable,plural,False,,nonforfeitables,1,twl_scrabble_dictionary
nonforgiveness,plural,False,,nonforgivenesses,1,
nonformalism,plural,False,,nonformalisms,1,
nonformality,plural,False,,nonformalities,1,
nonformat,plural,False,,nonformats,1,
nonformation,plural,False,,nonformations,1,
nonformulation,plural,False,,nonformulations,1,
nonforward,gerund-plural,False,,nonforwardings,1,
nonfoundationalism,plural,False,,nonfoundationalisms,1,
nonfounding,plural,False,,nonfoundings,1,
nonfractionating,plural,False,,nonfractionatings,1,
nonfractionation,plural,False,,nonfractionations,1,
nonfracturing,plural,False,,nonfracturings,1,
nonfragile,plural,False,,nonfragiles,1,
nonfragment,plural,False,,nonfragments,1,
nonfragmental,plural,False,,nonfragmentals,1,
nonfragmentation,plural,False,,nonfragmentations,1,
nonfragrance,plural,False,,nonfragrances,1,
nonfragrant,plural,False,,nonfragrants,1,
nonframed,plural,False,,nonframeds,1,
nonframing,plural,False,,nonframings,1,
nonfranchised,plural,False,,nonfranchiseds,1,
nonfraudulence,plural,False,,nonfraudulences,1,
nonfraudulent,plural,False,,nonfraudulents,1,
nonfreedom,plural,False,,nonfreedoms,1,
nonfreestanding,plural,False,,nonfreestandings,1,
nonfreezing,plural,False,,nonfreezings,1,twl_scrabble_dictionary
nonfrequentist,plural,False,,nonfrequentists,1,
nonfresh,plural,False,,nonfreshes,1,
nonfretted,plural,False,,nonfretteds,1,
nonfriendship,plural,False,,nonfriendships,1,
nonfrigidity,plural,False,,nonfrigidities,1,
nonfringe,gerund-plural,False,,nonfringings,1,
nonfringe,plural,False,,nonfringes,1,
nonfringe,verb-form,False,,nonfringed,1,
nonfrivolity,plural,False,,nonfrivolities,1,
nonfrivolousness,plural,False,,nonfrivolousnesses,1,
nonfrontline,plural,False,,nonfrontlines,1,
nonfrost,gerund-plural,False,,nonfrostings,1,
nonfrothing,plural,False,,nonfrothings,1,
nonfructose,plural,False,,nonfructoses,1,
nonfrugalness,plural,False,,nonfrugalnesses,1,
nonfruition,plural,False,,nonfruitions,1,
nonfrustrating,plural,False,,nonfrustratings,1,
nonfumigation,plural,False,,nonfumigations,1,
nonfuming,plural,False,,nonfumings,1,
nonfunction,gerund-plural,False,,nonfunctionings,1,
nonfunctionality,plural,False,,nonfunctionalities,1,
